2021-09-22T14:13:09.500+09:00,송재홍,Action,Clear Tracking Log,,,,,-1,-1,
2021-09-22T14:13:22.580+09:00,송재홍,KeyEvent,65535:17:18,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/ArrayEnum.java,,56,0,Default task
2021-09-22T14:13:22.658+09:00,송재홍,Action,SaveAll,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/ArrayEnum.java,,56,0,Default task
2021-09-22T14:13:22.660+09:00,송재홍,KeyEvent,19:83:2,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/ArrayEnum.java,,56,0,Default task
2021-09-22T14:13:22.877+09:00,송재홍,Action,SaveAll,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/ArrayEnum.java,,56,0,Default task
2021-09-22T14:13:22.878+09:00,송재홍,KeyEvent,19:83:2,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/ArrayEnum.java,,56,0,Default task
2021-09-22T14:13:22.990+09:00,송재홍,Action,SaveAll,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/ArrayEnum.java,,56,0,Default task
2021-09-22T14:13:22.991+09:00,송재홍,KeyEvent,19:83:2,untitled,Editor,C:/Users/송재홍/IdeaProjects/untitled/src/ArrayEnum.java,,56,0,Default task
2021-09-22T14:13:28.299+09:00,송재홍,Action,RevealIn,untitled,Popup,C:/Users/송재홍/AppData/Roaming/JetBrains/IntelliJIdea2021.2/plugins/activity-tracker/ide-events.csv,,0,0,Default task
